i1	i2	i3	i4	i5	i6	i7	i8	i9	i10	i11	i12	i13	i14	i15	i16	i17	i18	i19	i20	i21	i22	i23	i24	i25	i26	i27	i28	i29	i30	i31	i32	i33	i34	i35	i36	i37	i38	i39	i40	i41	i42	i43	i44	i45	i46	i47	i48	i49	i50	!o0	!o1
-0.34511	2.04376	-0.26852	1.33651	-1.26515	0.60797	-0.46198	0.80574	0.11975	0.39504	7.20189	2.13703	16.94633	7.14277	6.86336	10.82861	27.33221	15.58536	5.59917	1.61916	0.06541	2.34252	1.51125	1.89863	-1.12844	0.56175	-0.05657	0.92283	2.21467	1.43377	0.42566	2.12987	0.08567	1.80811	-0.71456	3.05304	-0.36046	1.28336	0.60866	1.07027	-0.29846	1.9142	0.13035	3.67517	3.49805	1.52215	0.4016	0.9809	0.71	1.69159	0	1
-0.22275	0.23893	0.10985	-0.56063	0.52248	0.06317	-0.55277	-0.28529	-0.46403	-0.21407	14.4069	2.19374	9.50392	8.13913	6.90923	9.22267	1.11507	17.31787	17.05207	7.37071	0.29319	0.95648	0.46715	0.17915	0.72589	2.02735	1.1158	0.08868	1.3398	0.3709	0.54308	1.12551	0.33206	0.61153	1.66384	0.37542	-0.09676	-0.22485	-0.21343	0.65595	0.01743	1.41315	4.4997	-0.50615	0.80478	0.09608	-0.37719	0.4983	0.31677	0.64362	0	1
1.37345	-0.10624	-0.08889	0.71683	0.05232	-0.65278	0.19577	-0.44285	-0.87477	1.17796	1.6583	10.93688	8.57036	8.16167	21.45617	3.82376	8.83078	6.01517	26.42867	1.59702	2.25504	0.01384	0.42587	0.7433	0.11592	1.83647	0.67879	1.73465	-0.59476	1.84676	1.41233	0.57215	1.96557	2.72656	0.6633	-0.19758	0.30971	-0.00886	-0.74388	1.18296	1.96263	0.12204	1.31554	1.5228	0.993	-0.00896	0.5278	0.27846	0.09831	1.61486	0	1
0.09629	-0.50099	0.5381	-0.35908	-0.43294	0.84087	1.06408	0.36515	1.24761	-2.28374	31.51647	9.50433	0.82203	9.84159	9.18965	8.94794	13.9038	15.34627	0.78022	6.70345	0.59307	-0.35192	1.48016	0.18672	-0.23235	0.98643	1.05728	2.05231	1.50046	-1.30162	0.32662	0.29389	2.9934	0.04329	-0.07678	1.6517	1.03245	0.34566	1.50851	-2.0087	0.59493	0.41349	1.44864	0.61414	-0.07544	1.6907	1.8123	0.44764	2.59502	-1.21296	0	1
-0.86145	-1.37825	0.6538	-1.06584	1.99629	-0.39729	0.37302	-1.03124	1.538	0.12007	7.04326	1.08249	3.67425	4.42685	8.36296	5.1818	10.08292	2.20697	1.60345	8.24968	-0.77376	-1.03077	0.68247	-0.65565	2.41616	0.12116	1.41844	-0.55544	1.78059	0.75565	5.57288	-1.04107	1.88697	-0.36284	2.17722	0.25407	4.29784	0.77853	2.07592	0.99399	0.19223	-1.08973	1.51124	0.80694	1.99735	0.82904	0.36827	-0.43263	2.7431	0.45565	0	1
0.72221	0.58123	-1.4698	1.65983	-1.27405	1.13956	0.62187	1.14245	-0.45577	1.13877	0.3104	40.29091	17.17926	2.83406	1.45036	0.89425	6.29884	1.13516	10.92287	16.56195	2.14711	1.15523	-0.5319	2.53987	-0.19582	1.3958	0.93878	1.29677	-0.3817	1.39614	1.62815	1.98416	-1.1678	1.64896	-0.95644	3.45107	0.76189	1.43148	-0.12752	1.57593	0.7472	2.13302	0.01298	1.67353	-0.89626	1.10544	1.38214	1.53805	0.36277	2.2466	0	1
1.27234	0.6814	0.13743	-0.55184	-1.65507	0.32856	0.47215	1.43403	0.29403	-0.84343	4.66753	7.58907	4.79805	11.23696	0.18522	23.92133	16.09776	18.50591	2.29532	14.5569	2.34312	1.20488	0.54517	-0.29328	-1.36735	0.40697	1.1679	2.30287	2.90002	-0.39593	1.73851	1.2184	1.78805	-0.29065	-0.86655	1.19353	2.88073	2.46713	1.56049	0.07262	2.02207	0.71233	0.38116	-0.23592	1.6248	0.83946	1.22078	2.46337	0.59873	-0.28619	0	1
1.23255	0.12612	0.32949	-0.21934	-1.72582	-0.58872	-0.5139	-1.40462	-0.31466	0.52149	10.40543	2.27063	18.32667	0.20825	13.12165	7.68948	9.87484	0.89866	14.27979	9.99513	2.52806	1.27359	3.01335	0.22	-1.35948	0.43089	-0.23796	-0.85514	-0.2087	1.6496	2.22346	2.66241	1.51709	2.40735	-1.14475	0.38911	4.62388	-1.16218	0.89749	0.88597	1.25039	0.13525	0.42515	-0.13405	0.06164	0.24248	-0.10319	-1.03911	0.19235	2.54469	0	1
-1.23121	1.52003	1.38235	-1.53892	-1.43657	-1.58679	1.14525	-1.28652	-1.69369	-0.822	4.44625	17.08678	0.42165	32.3761	10.4126	13.02622	42.12879	46.54289	0.28589	24.82275	-0.6118	2.10837	1.95078	-0.06367	0.06352	-0.77271	1.94138	-1.10161	-0.00361	-0.00575	-0.92931	2.17324	2.40006	-1.07438	-1.31588	0.42117	1.85511	-0.55859	-0.2457	-0.59091	-0.52752	1.5215	1.45054	-0.76246	-0.40764	-0.96681	1.85324	-0.82137	-1.53577	1.78492	0	1
-0.69858	0.08944	-0.36216	-0.49488	1.72642	-1.14866	-0.55114	-0.13854	-0.14569	0.41559	7.14552	32.49877	4.824	1.65923	6.43578	14.41348	8.96402	0.50361	28.1889	43.82774	-0.48959	0.42024	1.0887	-0.12818	1.70356	-0.52539	0.30901	0.26435	0.44982	1.71152	1.44563	0.38756	1.52738	0.23534	1.93638	-0.56728	-0.25248	0.77236	0.15579	0.57154	0.29335	0.27655	-0.12416	-0.22819	2.03165	-0.54765	0.01865	1.56352	0.14148	0.98806	0	1
0.97289	-0.19576	-0.68769	-0.37025	-0.5884	-0.42096	-1.51008	-0.29039	-0.36313	2.63922	0.0251	12.97586	1.11052	27.93474	28.95372	1.20383	1.65254	1.73046	24.802	3.91152	1.33614	-0.14388	-0.62573	1.18071	0.05911	-0.27248	-0.98568	0.66107	0.62068	4.25473	1.46932	0.07154	-0.51816	1.34623	-0.52578	-0.26111	-1.08437	0.65766	-0.14164	2.90648	1.44053	0.07004	0.86929	0.76766	-0.29577	0.91012	-0.97912	-0.16769	-0.1669	3.05307	0	1
0.81315	0.3631	0.95904	-0.72549	-0.46703	-0.14717	-0.27271	-1.86916	1.34714	0.23376	27.25803	3.17709	0.00985	2.66643	38.84602	0.78742	9.84643	1.79387	4.17918	4.75599	1.48166	0.7554	2.69619	1.46305	-0.20322	0.07242	0.01638	-0.92801	1.90181	0.36024	1.043	0.58224	1.72211	0.53115	1.00301	0.98095	0.11117	-0.21361	1.52198	3.71725	4.8067	0.93332	1.75904	-0.42419	0.18	0.80915	1.23361	-1.50792	3.36685	1.30793	0	1
-0.65571	0.5939	1.97441	-0.30033	1.13252	-0.03011	-0.59172	1.64978	-1.3049	1.95076	1.38063	2.62184	2.81282	0.07583	1.59704	2.33591	23.02684	1.30325	1.61507	48.02717	0.17052	2.2151	2.19393	0.27784	2.58742	0.0659	-0.00813	1.63287	-1.00966	3.39279	0.35339	0.77185	2.45721	0.5153	1.58451	0.33544	2.23303	1.54625	-0.44313	2.01374	0.36365	1.24313	2.28109	0.25621	3.52465	0.72338	0.69127	1.64088	-0.83451	2.02763	0	1
-1.33275	-0.62408	0.22409	-0.96188	-1.07978	-1.20801	-0.29047	-1.97669	-0.81637	-0.20457	0.89437	3.64761	0.4626	20.75635	3.46449	7.2975	11.27701	30.61443	1.53142	2.47033	-0.64154	0.40093	0.27464	0.79491	-0.37142	0.0506	1.32711	-1.61424	0.65534	1.05861	-1.08309	1.10703	1.52376	-0.07255	0.66629	-1.10699	-0.24625	-1.41602	-0.49463	1.65804	-1.08441	-0.4593	0.66531	-0.81205	1.87381	1.97856	1.67533	-1.5745	2.34195	0.84818	0	1
-0.9585	0.91371	0.7131	-0.84667	0.19621	-1.181	1.72007	0.07207	-0.83722	0.85194	2.97409	3.42324	5.64822	5.72217	16.84799	13.28013	17.30586	16.52456	1.60339	1.32225	-0.34323	2.67697	1.1573	-0.04814	1.15389	-0.95512	3.47533	0.53451	-0.24039	0.82792	0.12514	0.88606	1.46732	-0.45575	2.69754	0.59344	2.25502	1.41621	-0.64572	1.65457	-0.81483	3.71893	0.83833	1.00236	2.48151	1.41951	2.26813	0.23348	-0.18064	1.67482	0	1
0.34175	0.27556	-0.24064	-0.12987	0.56573	-0.44242	-0.10214	-0.21572	-0.28985	0.67856	6.45083	13.88253	21.53395	28.17847	1.00806	8.50327	11.43019	3.96502	12.25336	12.80272	1.06359	1.53435	0.09468	0.53881	0.6137	-0.37254	0.54278	1.14396	1.94764	0.80053	1.24612	0.40982	0.07473	0.95852	1.32559	0.27475	0.05398	0.72395	1.12644	2.09673	0.41549	0.664	1.32501	1.1133	1.12748	0.01589	0.81734	0.45656	0.51036	0.68555	0	1
0.16	0.07418	-0.41882	0.63068	1.07812	0.17227	-1.04867	1.79271	-0.34689	1.75325	3.8959	1.66587	21.51548	4.37236	6.07285	3.76427	13.8727	4.22347	21.91792	7.07604	0.51408	0.53187	0.69242	0.82833	1.89006	0.5337	-0.43269	3.09933	0.59245	2.04187	0.31972	0.07503	-0.38059	0.77094	1.16372	0.92307	0.57079	2.62727	0.48727	2.51983	0.75058	0.10085	4.01688	2.89222	1.43372	0.33827	-0.86211	1.74772	0.34716	2.10169	0	1
0.1738	0.15639	0.85425	0.59011	1.47252	-1.61431	0.11274	1.04989	1.18299	-1.29768	20.75858	4.54264	10.45692	0.05242	8.09842	3.34841	4.72584	6.82326	2.1732	4.98806	1.81486	0.98352	3.31007	1.33935	2.18531	-0.76368	1.9945	1.06472	1.64354	-0.68032	0.38367	1.92749	1.58971	0.95714	2.16597	-1.004	0.82601	1.24006	2.29081	-0.90769	1.60314	0.30216	1.00559	1.29502	1.4381	-0.83333	0.15039	1.53069	1.63349	-0.97898	0	1
0.43743	-0.46271	0.54542	-0.71614	-0.90725	-0.38154	-0.06853	1.20771	0.66306	0.79308	12.72229	6.79512	16.43964	3.02751	23.35447	3.31368	5.66196	37.54979	22.77412	3.01498	1.98642	0.33879	0.58069	-0.5219	2.42955	-0.23454	0.6656	1.46468	2.16599	1.27573	0.45996	0.13241	1.66831	-0.43749	-0.75722	1.24534	0.31663	2.48436	0.9996	0.75586	0.61664	0.37048	1.7128	0.11521	1.68517	-0.29624	0.22554	1.67297	1.99636	1.01	0	1
-0.14697	0.54278	-2.15969	-0.9258	0.07979	-0.30535	0.47229	-1.53182	1.92196	0.43527	4.72983	25.92074	27.99832	62.57312	5.25323	3.5608	1.0263	6.79114	4.29018	3.81467	-0.1098	1.3986	-1.73475	-0.73715	2.55122	-0.18857	0.61445	-0.86594	2.62143	1.68216	-0.07605	1.07426	-1.04661	-0.8067	0.11966	1.58919	1.54269	-0.99034	1.90912	1.07092	0.43839	1.72185	-0.75198	0.4686	0.29821	0.37923	1.99145	-1.298	2.59499	0.87082	0	1
-1.00716	-0.96213	-1.05021	0.67673	1.75579	-2.04552	1.09265	-0.10513	1.31294	0.30208	8.52021	8.10486	14.94157	4.6379	1.90691	17.89302	5.12369	37.18592	16.04803	1.19133	-0.08417	0.63543	0.20483	1.86472	2.77554	-1.50145	1.85441	0.94369	1.76508	1.7269	-0.64701	1.62135	0.91581	0.72436	1.95376	-1.78951	2.12853	-0.04156	1.5298	0.34742	-0.16694	0.99073	-0.93983	0.9203	3.10863	-1.84387	1.17161	0.29255	4.01355	0.81014	0	1
-0.44801	0.2252	0.30836	2.64807	-0.22153	-2.37255	-0.93801	1.40984	1.46999	-0.06786	8.896	5.98559	7.50653	21.5855	9.42543	3.91202	1.75878	13.80631	20.33109	25.65784	-0.06947	0.87462	1.17238	2.54361	0.25137	-2.03674	-0.59619	1.62106	3.0025	0.03557	2.25631	0.32653	0.34258	2.85852	0.13969	-2.1645	-0.23593	1.80139	1.42813	1.16123	-0.34807	0.28665	1.53638	2.50653	0.26422	-0.75456	-0.38606	1.55539	2.63593	0.64646	0	1
-1.18336	0.61785	1.09975	0.77048	-0.82129	-0.29272	0.44662	0.04193	-0.41829	1.42724	7.74174	1.4293	3.81565	9.52102	2.72443	9.48013	2.9383	8.33594	12.64067	0.75832	-0.45292	0.71117	1.73706	0.92285	-0.27219	0.53447	2.46044	0.3209	-0.12082	3.26035	-0.95498	1.00795	2.30706	0.99848	-0.50179	1.50041	1.45735	0.47972	-0.14204	1.32518	-0.94965	2.33867	1.64332	2.46794	-0.37741	-0.20169	1.11166	0.91266	-0.31265	1.71862	0	1
-2.79799	0.86626	1.9627	-0.55691	-1.35943	0.82714	-1.58383	0.14762	0.6988	-1.30495	7.63305	25.7352	7.6002	16.86618	10.38032	8.09306	17.74203	7.30369	22.62649	6.76196	-2.12787	0.88146	2.32429	-0.24061	-0.23583	1.69061	-0.79415	0.21745	1.33333	-0.77352	-0.20035	2.19109	1.91497	0.46316	-0.10522	1.88183	-0.66592	0.3762	1.17436	-0.54602	-2.44692	2.52137	2.92858	-0.20736	-0.71441	1.51144	-1.04188	0.16321	0.9334	-0.59315	0	1
0.95332	0.28977	-0.95236	0.78385	0.27832	-0.20182	1.05892	-0.41955	0.45544	-2.60862	0.223	4.66506	3.18434	2.00857	1.9079	5.87533	6.18621	1.74222	3.15504	5.13091	1.98037	0.59105	-0.57879	0.8654	0.27412	0.47558	1.53702	-0.22063	0.74096	0.01022	2.43402	2.82095	-0.71489	1.09343	4.54054	1.46199	2.67662	1.38718	1.2487	-2.33019	0.92465	0.53592	0.11959	3.09094	0.52972	-0.13974	1.79268	-0.23246	1.45381	-0.65863	0	1
-1.51605	0.45061	-1.01084	0.56608	0.91431	0.7011	-1.34583	0.10488	1.05902	-0.15731	19.82262	12.29179	2.04611	9.33093	16.56563	5.91374	2.17908	8.2107	1.31334	8.3468	-0.82623	1.04851	0.30494	0.86606	0.85605	0.70372	-0.25885	0.17428	1.04365	0.87921	-0.27173	0.57532	-0.69407	0.59237	2.38245	0.91459	0.00277	0.57216	1.28348	0.27318	-0.58306	0.96352	1.20224	1.30376	1.02797	1.70453	-0.59785	0.40315	2.90468	0.5336	0	1
-0.34874	0.39132	-0.53083	-0.16386	-1.30515	0.74741	-0.00247	-0.70497	0.49014	0.36123	2.36267	31.7849	0.55796	4.99871	0.61703	2.55794	11.08469	7.41793	2.9879	24.2764	0.75589	2.36163	1.91179	1.34769	1.45936	0.8085	0.27934	0.22711	1.93994	3.67316	0.1101	1.29615	-0.1664	0.08042	1.48132	2.72528	1.96008	-0.63458	0.81788	0.85077	1.5853	0.80399	1.1928	1.06723	0.01612	0.73796	2.67332	-0.39419	1.09344	1.85577	0	1
0.19269	0.0433	-0.16503	-0.85144	-0.19871	1.29701	-1.60645	0.61721	-1.40546	-1.00574	1.75313	5.69452	0.059	3.65104	1.14329	1.23668	10.11569	8.74246	12.80528	1.35124	0.23436	0.22355	0.3081	-0.4034	0.16944	1.34387	-0.84177	1.1704	-1.26449	0.58296	0.4603	4.26571	1.54885	1.67842	0.0114	1.8159	-1.41488	0.90061	-0.75631	-0.40342	1.32039	1.22384	0.13771	0.40096	0.90229	1.80894	-1.25958	1.52477	-0.8548	-0.79167	0	1
0.02924	-0.93326	-0.96238	-0.99253	-1.96342	-0.2936	-0.04328	-0.29586	-0.22138	-1.24078	0.82509	20.08572	4.38634	9.09822	3.99538	15.55745	6.3379	4.10509	0.58481	0.47067	0.26911	1.0691	-0.66052	-0.08932	-1.12352	-0.14453	0.40815	0.07033	0.4173	-0.80557	0.92827	-0.59562	-0.76538	-0.05683	-1.78221	-0.13665	0.66874	0.75309	0.00712	0.16519	0.15549	-0.16201	4.86835	0.63078	-1.49892	-0.13465	0.25793	0.07096	0.14608	-0.40713	0	1
1.26765	0.84468	0.2098	-0.17612	1.92103	-0.96155	-0.77728	-0.30756	0.27531	0.23173	3.09426	8.58281	1.09017	20.17833	15.6667	14.7657	15.88114	3.28572	0.91152	0.70831	1.30606	1.32914	0.51573	0.17878	1.81	0.73535	0.02227	-0.12052	1.19172	0.55474	1.87284	0.95936	1.32093	-0.07561	2.22132	-0.34902	-0.15279	0.23688	1.15257	0.40421	1.50834	1.05231	1.23075	3.75678	2.50304	-0.61372	0.62682	0.20239	1.30203	0.43115	0	1
-2.20686	-1.78075	-0.80658	0.73504	-0.37535	1.36597	0.84788	-1.18659	0.64209	1.03737	16.01895	10.98218	0.64378	14.77289	5.80842	7.0796	6.48817	2.71982	11.72987	0.07645	-1.40696	-1.60622	-0.29176	2.85591	0.70945	3.57622	1.2977	-0.57309	1.80609	1.76372	-1.2856	-1.13185	0.47315	0.81221	1.19583	1.60497	1.2003	-0.2451	0.80989	2.27072	-0.12922	0.38276	-0.45934	3.7611	0.83167	1.96064	0.90125	-0.69234	0.59515	1.48385	0	1
0.87728	0.0162	0.13757	0.51737	-0.13223	1.37763	0.05522	1.46635	3.4309	-0.18248	0.42047	12.92987	22.14598	10.73509	2.33389	13.40639	12.21161	24.70461	0.22887	10.74733	4.44374	0.97693	0.15737	0.76854	0.38143	1.99146	0.17468	3.72046	3.94896	-0.11897	0.8607	0.98037	3.61786	0.74162	0.24993	1.32737	1.01962	1.40277	4.1914	1.81864	1.32057	0.93981	0.48948	3.60814	0.32914	2.71042	0.20426	2.0576	3.71377	-0.16176	0	1
0.80714	0.71603	0.19601	-1.33287	0.58123	-0.42497	-0.10525	-0.39788	0.00992	1.09518	2.404	12.31313	35.94605	7.09815	2.41026	13.05035	6.12797	10.85866	6.65091	10.61048	1.64331	0.78497	0.63695	-0.68893	0.58962	0.83965	0.89071	-0.25629	0.39216	2.63543	1.66488	0.66172	0.73505	-1.18645	0.96824	0.06012	0.86849	-0.18695	2.16619	1.95441	0.96689	0.94648	0.48972	-0.89678	0.84311	-0.05925	0.79631	0.38854	0.30194	1.32987	0	1
-1.6361	1.44394	-1.11617	0.97081	-0.90413	0.45053	0.32863	-1.91412	-0.8225	0.8735	0.98022	0.50079	5.64778	6.84288	2.14123	3.49533	11.6971	32.23525	11.01415	4.42998	-1.44296	1.55515	-0.80304	1.12135	-0.73795	3.64597	1.13904	-1.40977	0.77539	1.27619	-1.11128	1.36794	-0.30254	0.9396	-0.02311	0.79546	1.4236	-1.46084	-0.37032	0.88316	0.17315	2.54796	-1.02584	0.9404	-0.82663	1.17567	1.06631	-0.82415	-0.07401	0.95156	0	1
-1.45562	0.17461	0.93828	0.07038	0.76038	-0.61573	0.06492	1.15732	-1.79033	0.21807	31.13741	5.55958	2.27898	3.97863	11.47575	14.27922	9.53066	3.50916	10.43945	12.69007	-0.05692	0.66771	1.76142	0.27965	4.22562	2.15729	1.84552	2.25114	-0.33265	0.487	-0.50508	0.22229	0.92813	0.39371	0.99802	-0.43574	0.79471	2.78704	-1.0649	1.42766	-0.65831	0.87967	0.93021	0.48411	0.83725	0.34974	1.04771	1.39066	-1.22228	0.40326	0	1
-0.75035	0.15386	-0.94201	-1.12776	2.46712	1.19952	-2.35411	0.10386	-1.67819	-0.33525	5.21588	4.87665	4.95132	18.63123	3.7243	14.45551	14.06699	8.17836	7.41884	1.94121	-0.33084	1.08598	-0.04246	-0.34865	3.74768	2.27336	-0.11543	0.1456	0.19356	0.27458	0.09397	0.30362	-0.23563	-0.03557	3.63566	2.78093	0.20765	0.66823	-1.22451	-0.19335	0.93947	0.85954	-0.25866	-0.07974	3.03237	1.85918	-1.26007	1.32421	1.46498	0.6961	0	1
0.86777	1.0477	-1.95915	0.83427	-0.54116	-0.47939	-0.45772	0.66402	-0.75271	-0.82148	29.5923	0.83086	25.43352	27.35253	20.51067	2.88302	3.07821	2.99454	3.20757	3.78249	0.97893	2.15091	-1.66451	0.98174	0.26717	0.2944	2.13752	0.75694	0.00693	-0.44983	2.18854	2.01862	-1.68773	2.09059	0.31252	-0.42004	1.62071	0.92587	-0.17367	-0.23215	0.96182	1.50857	-1.77548	2.05331	-0.45187	0.17121	-0.15363	1.43585	-0.11578	-0.20265	0	1
0.31277	-0.20063	-0.98943	-0.26943	0.62519	0.45277	-1.01792	-0.01365	-0.51283	1.00498	13.3036	17.12869	9.41096	8.26692	16.92939	15.28359	22.101	8.69176	1.33668	4.44863	0.89445	-0.08694	-0.22542	-0.03744	1.23101	0.76175	-0.59685	1.26822	0.09411	1.5156	0.48571	1.11717	-0.51252	-0.07903	0.69136	0.78844	-0.85773	0.50841	-0.43977	1.65926	0.39991	0.70441	-0.59135	-0.02065	1.68898	1.75899	-0.91411	0.49693	0.28038	1.1993	0	1
1.39045	-0.76574	1.1463	0.88187	-0.00334	0.51257	0.73844	-1.19178	0.45278	0.65126	0.82926	9.04293	49.02642	0.99071	0.52958	3.20301	27.7778	2.80816	65.09616	18.1122	1.61425	0.33972	1.10832	2.02767	1.22202	2.93732	0.71192	2.76558	0.74083	1.27151	1.65583	0.15246	1.79087	1.04612	0.28053	0.51604	2.17635	-0.8493	0.99669	1.13386	3.6389	-0.22419	1.21519	1.62679	0.43596	1.36108	0.84623	-0.60398	1.71218	1.0231	0	1
1.41684	0.30359	-0.69207	0.6489	-0.03008	-1.1371	-1.60773	-0.16019	-0.31278	0.74501	0.19599	30.09723	28.28147	0.91821	16.23399	33.27693	8.90994	12.61065	2.86908	3.65054	1.91324	1.23957	-0.51801	0.60912	0.48078	0.39181	-1.26341	0.12729	2.27163	3.70399	1.36813	1.35536	-0.40625	0.94442	1.24892	-0.62286	-1.39112	1.55279	1.50881	2.20539	1.71979	0.59726	-0.5268	1.54135	1.03492	-0.85469	-1.23673	0.26815	0.31374	0.73983	0	1
-1.43051	0.33374	1.60508	0.878	0.12227	-0.33716	0.47266	0.0455	-0.3437	0.37855	4.15281	15.61041	4.82575	32.96338	15.54917	6.01963	24.62786	0.87349	12.61306	0.86554	-0.79086	0.50394	1.72342	2.3835	2.4623	0.77069	1.37452	0.08428	1.01941	0.95991	-1.18204	0.7705	2.00185	2.83216	0.75158	2.23133	0.81828	0.75339	1.95342	2.33679	0.39316	0.73117	3.04052	1.48805	0.42717	-0.25062	0.70738	0.10073	-0.08191	2.31416	0	1
0.47854	-1.22525	-0.744	0.13626	-0.23252	-0.12806	0.30588	0.42967	1.3345	-0.79676	3.37921	1.32705	14.44089	8.79647	24.83016	0.52179	35.08351	13.23719	18.1697	0.21652	0.513	-0.97931	2.79283	0.71197	0.87295	0.72266	1.87701	0.87396	1.54104	-0.19354	1.71431	0.28588	-0.4413	0.22492	0.00029	0.18278	2.06848	0.66998	1.52218	-0.41057	0.5967	-0.8902	-0.27764	0.19195	0.61837	0.05965	0.53394	0.45626	4.82716	0.23694	0	1
-0.84956	0.71637	0.16153	0.14721	0.19985	-0.33892	0.85835	1.14729	1.66452	0.45883	10.75665	20.41361	9.15337	21.73886	2.02123	2.77758	30.86077	7.75881	21.07005	1.49201	-0.7045	0.77003	0.21611	0.38269	0.64372	0.60077	1.70612	1.21771	2.65631	0.67574	-0.66084	2.24487	1.30313	0.7291	0.50905	0.63077	1.26791	1.05767	1.64564	0.62017	0.2416	1.43131	0.17276	0.13561	0.2065	-0.13251	1.74604	2.18774	1.8299	0.59162	0	1
0.50851	-2.15318	0.4044	-0.00668	-1.48841	-1.20023	0.42584	-1.06432	2.76001	-0.24952	0.45934	10.0876	4.62475	0.71295	1.35375	0.10367	14.46538	7.69097	6.86495	38.74482	1.10749	-1.96984	1.46833	1.88035	-0.64553	-0.19583	0.68844	-0.84949	2.59417	3.77312	0.90977	-1.39314	1.29746	3.74907	-1.15095	-0.41897	1.14037	-0.96253	2.68889	0.27147	0.97555	-1.71063	0.48824	0.16688	-0.31241	-0.26061	0.83118	0.12084	4.7586	-0.21875	0	1
4.31392	4.50594	5.63061	2.48063	4.24262	4.68759	4.47506	3.30934	3.08281	4.21462	1.23791	0.29959	3.09708	0.37125	0.14345	2.44771	7.74164	1.02492	6.70061	0.83498	6.62287	5.23428	5.36922	3.05348	4.48328	4.53341	4.78173	4.80754	4.02585	4.43771	4.84265	4.31158	7.57251	3.68773	4.08702	4.32468	4.61728	3.6874	2.93159	4.12439	4.73646	5.00254	6.36971	3.44351	4.23845	4.86504	4.68407	5.49723	3.10133	6.46793	1	0
6.09387	5.2205	3.54199	4.60857	4.8467	4.23247	1.97337	3.46936	3.20782	4.65726	3.24122	1.2951	7.66303	21.39443	0.25386	12.2283	6.03334	35.70601	16.98054	13.40725	6.58878	4.90171	3.63779	4.30336	4.79439	4.82107	1.84046	3.2127	6.30675	4.9588	5.95867	5.45848	4.68729	5.89919	4.89991	4.59567	1.94427	4.2769	3.07377	4.36146	6.59685	4.84878	4.35075	4.84163	4.46714	4.83128	2.09178	4.43066	4.28846	4.3729	1	0
1.9104	4.07754	2.76408	5.38489	4.71797	2.46157	4.76803	4.00242	4.40984	2.63638	7.13752	0.27885	3.71267	0.16588	9.40553	14.56245	1.26399	4.67377	0.84351	5.35016	1.92042	4.37423	2.59418	6.26196	4.50618	3.67561	5.26785	5.04165	4.2529	2.50002	1.97672	4.36468	3.08331	5.04125	5.75047	2.32539	4.77577	5.17581	4.21697	2.6064	2.02236	4.37772	2.68074	5.65507	4.56043	4.3345	5.0421	3.96812	5.6256	3.61301	1	0
3.59278	4.15234	1.56129	3.91827	3.34658	4.09728	4.29651	5.92788	4.86663	5.12654	9.64906	9.03595	1.57254	8.60662	45.19312	3.93268	9.335	8.45825	21.68436	1.21634	3.87301	5.47565	3.01967	4.86585	3.59851	4.87919	4.3156	5.70988	4.8255	6.19928	4.19344	3.87013	2.06722	3.85469	3.17239	4.53091	4.09418	5.51553	4.56611	5.05091	3.52729	5.35691	2.08016	3.87412	3.75856	3.7912	4.12691	6.80151	4.66547	5.61029	1	0
5.54885	4.37697	3.92039	2.18665	3.50375	4.51423	5.80318	5.13649	4.44427	4.38893	6.81161	4.53495	1.15525	38.65793	5.90015	2.32409	5.27148	11.79182	5.75619	0.85865	5.44557	4.4006	4.60311	3.41876	3.40192	4.5811	6.41885	5.01373	5.31848	4.30823	6.7866	5.02198	4.74788	2.31064	3.37046	4.34709	5.77939	7.44522	4.24982	4.45834	9.78832	5.77132	4.11811	2.72067	3.81329	5.38601	5.61905	5.07144	5.24153	5.51323	1	0
2.69705	4.70413	5.77666	6.78217	2.81724	3.35907	4.54508	5.04067	4.26028	2.88549	0.13467	7.63411	8.63633	31.08718	6.94296	3.38651	7.07036	30.32549	12.78131	3.54179	4.99207	6.67979	6.46555	6.3821	2.99029	3.44366	4.87807	6.00846	4.8545	3.5037	5.59506	4.33824	5.48871	6.55999	5.24184	3.46946	4.82719	5.05427	4.48874	3.30847	2.94901	5.1238	5.70967	6.4036	3.21311	3.10388	4.88781	5.29394	4.44448	5.27414	1	0
3.57105	4.49677	5.19044	5.8922	3.31798	3.18343	3.12665	4.50414	3.92511	3.94518	1.64379	11.31695	2.76827	5.22815	9.62964	9.56771	1.57736	20.83771	0.28134	2.12182	4.35791	4.23798	5.95577	5.65131	3.3538	3.34341	2.99089	5.26146	3.87895	4.10081	3.46372	5.05461	5.13333	6.33553	3.07982	2.95496	3.2899	4.54555	4.16351	4.43524	3.73233	4.41099	4.95544	5.94696	5.03173	3.0111	3.60999	4.16407	4.27125	4.44989	1	0
2.89395	3.27588	2.62022	4.21873	4.61677	4.13363	2.81416	3.91816	3.37181	2.82754	10.96331	13.76732	12.04445	14.17017	16.46249	26.77053	8.22387	6.27379	0.86098	6.56309	3.09222	3.22268	2.45404	5.14488	4.32559	4.23413	3.18681	3.66698	4.13062	3.03429	3.52848	4.1042	2.53195	5.59159	5.55693	4.042	2.59468	3.87667	3.28706	2.70146	2.67536	3.73947	3.32812	5.11104	4.61267	3.88557	3.73485	3.74466	7.84132	2.94559	1	0
