i1	i2	i3	i4	i5	i6	i7	i8	i9	i10	i11	i12	i13	i14	i15	i16	i17	i18	i19	i20	i21	i22	i23	i24	i25	i26	i27	i28	i29	i30	i31	i32	i33	i34	i35	i36	i37	i38	i39	i40	i41	i42	i43	i44	i45	i46	i47	i48	i49	i50	!ho	!h1
0.48871	0.54711	0.84576	0.72888	0.8507	0.82961	0.67288	0.99948	0.55414	0.70718	0.76406	0.2178	0.67048	0.94975	0.88617	0.10626	0.81198	0.00413	0.18581	0.70506	0.74324	0.69676	0.86406	0.826	0.70484	0.6253	0.8099	0.81242	0.60538	0.76707	0.84531	0.72127	0.77927	0.73137	0.72716	0.67645	0.73237	0.76359	0.67928	0.63348	0.60521	0.62556	0.76739	0.64944	0.73478	0.60443	0.86399	0.73544	0.75099	0.78364	0	1
0.29849	0.87809	0.97055	0.5392	0.68846	0.52806	0.88	0.6193	0.66008	0.85033	0.06944	0.37077	0.4295	0.30689	0.048	0.15588	0.68261	0.43357	0.149	0.94835	0.43039	0.60341	0.43417	0.42463	0.62332	0.68503	0.40446	0.65609	0.50794	0.59423	0.64151	0.6334	0.56182	0.66864	0.76352	0.59389	0.57445	0.75663	0.53161	0.67541	0.39608	0.55588	0.49868	0.68086	0.66514	0.41536	0.60011	0.65758	0.58366	0.50555	0	1
0.25791	0.86012	0.53774	0.95744	0.61293	0.94062	0.97084	0.99056	0.81386	0.87232	0.53286	0.95728	0.03404	0.00459	0.5729	0.20619	0.28014	0.69051	0.27329	0.40128	0.81095	0.45855	0.84666	0.69981	0.63579	0.4999	0.95277	0.69847	0.7704	0.75422	0.94885	0.95671	0.92015	0.59156	0.57127	0.79072	0.5578	0.50681	0.61523	0.51175	0.93157	0.75504	0.46141	0.56087	0.65605	0.75916	0.57392	0.49511	0.83183	0.51599	0	1
0.03886	0.79865	0.649	0.81212	0.85522	0.88853	0.90243	0.58457	0.75561	0.5571	0.3643	0.73449	0.0904	0.02397	0.11242	0.57396	0.75133	0.9086	0.22376	0.61543	0.74343	0.73772	0.87815	0.74605	0.6457	0.81014	0.80303	0.80202	0.79626	0.71799	0.91299	0.89173	0.76514	0.65181	0.77879	0.73274	0.65507	0.71881	0.76558	0.83163	0.66042	0.71494	0.72986	0.84906	0.81456	0.75455	0.69191	0.73175	0.86966	0.83115	0	1
0.27698	0.65703	0.52285	0.84989	0.717	0.94832	0.88179	0.6372	0.72592	0.57981	0.84387	0.1121	0.94555	0.45683	0.0519	0.31157	0.21499	0.41854	0.24001	0.15514	0.76275	0.6728	0.81785	0.70414	0.61532	0.60021	0.80382	0.86773	0.82239	0.77723	0.83037	0.7631	0.89893	0.78299	0.75729	0.93808	0.65854	0.64409	0.54156	0.74477	0.87924	0.73489	0.65115	0.74103	0.57551	0.74849	0.54914	0.52733	0.76594	0.64983	0	1
0.46084	0.50189	0.99141	0.63726	0.53105	0.91735	0.92092	0.56102	0.72009	0.84841	0.11913	0.07863	0.47278	0.16732	0.86173	0.08228	0.80396	0.76046	0.75263	0.92077	0.81237	0.46673	0.91459	0.83405	0.63134	0.47417	0.6995	0.69507	0.69844	0.73757	0.69016	0.90319	0.75159	0.42238	0.49462	0.85398	0.56764	0.39036	0.53631	0.57254	0.85398	0.88717	0.51424	0.56217	0.5614	0.89737	0.52393	0.54885	0.70768	0.4883	0	1
0.38857	0.79668	0.61456	0.70404	0.68724	0.6299	0.92829	0.66721	0.70991	0.50421	0.35807	0.7678	0.4374	0.03666	0.77897	0.74868	0.94223	0.54412	0.90401	0.05941	0.46641	0.52411	0.50243	0.5211	0.61412	0.57282	0.6166	0.72912	0.51562	0.52343	0.6846	0.54191	0.67196	0.73488	0.75186	0.70729	0.6667	0.62925	0.76608	0.49654	0.62519	0.64941	0.52521	0.67109	0.74689	0.64578	0.54532	0.58453	0.57736	0.74061	0	1
0.04844	0.73936	0.8212	0.77801	0.50748	0.54231	0.50419	0.81287	0.83027	0.59131	0.08884	0.27116	0.73191	0.01105	0.06684	0.81667	0.22613	0.95695	0.19046	0.94152	0.65847	0.37113	0.60776	0.60018	0.46029	0.39981	0.46418	0.40715	0.52385	0.52657	0.58749	0.59951	0.59577	0.56774	0.37492	0.40781	0.38156	0.59892	0.48395	0.53701	0.58516	0.54766	0.47146	0.52145	0.47223	0.58871	0.56834	0.42763	0.62233	0.52317	0	1
0.65459	0.7803	0.66223	0.66331	0.73923	0.82993	0.85977	0.78329	0.54295	0.5984	0.01439	0.54846	0.77106	0.69092	0.24203	0.8605	0.27519	0.67555	0.92788	0.26159	0.63073	0.69769	0.70372	0.6335	0.74207	0.75383	0.75787	0.87347	0.70723	0.83963	0.78403	0.73853	0.65673	0.67767	0.81033	0.70417	0.78812	0.74153	0.71567	0.61577	0.64264	0.86766	0.67244	0.6313	0.5522	0.84167	0.76871	0.57102	0.77658	0.68273	1	0
0.88338	0.8906	0.85137	0.617	0.5647	0.5021	0.9945	0.69141	0.72903	0.62123	0.35497	0.90564	0.51963	0.0881	0.2955	0.40082	0.24356	0.96291	0.17244	0.10461	0.48001	0.68532	0.47195	0.3962	0.66986	0.57791	0.58815	0.54862	0.59172	0.5877	0.61339	0.58431	0.51864	0.48595	0.44828	0.46099	0.67691	0.55237	0.65165	0.44969	0.57799	0.52031	0.60838	0.49917	0.63525	0.36724	0.59844	0.57619	0.47405	0.64574	1	0
0.83841	0.89033	0.72232	0.96228	0.68321	0.85814	0.73274	0.70591	0.58059	0.73863	0.83605	0.09358	0.31481	0.69759	0.9683	0.20197	0.32703	0.44708	0.25859	0.0309	0.77235	0.50993	0.89435	0.73515	0.75982	0.6514	0.82976	0.7363	0.75734	0.68555	0.75631	0.78596	0.78321	0.6719	0.73324	0.85755	0.68753	0.60171	0.6684	0.5824	0.75092	0.81113	0.63394	0.60416	0.55784	0.73252	0.63741	0.61161	0.75268	0.50837	1	0
0.65723	0.98549	0.58432	0.74831	0.96672	0.76767	0.54003	0.62334	0.728	0.65097	0.76043	0.85823	0.2201	0.93501	0.40877	0.12242	0.88876	0.82565	0.99486	0.66821	0.57916	0.70773	0.65845	0.7846	0.71282	0.81483	0.61386	0.80995	0.68432	0.64605	0.7447	0.69683	0.58948	0.73268	0.8656	0.63282	0.82389	0.80148	0.76349	0.86117	0.72065	0.6672	0.95479	0.82782	0.85705	0.70168	0.85513	0.70527	0.76612	0.86804	1	0
0.76667	0.74848	0.97104	0.6146	0.73845	0.51689	0.86906	0.53413	0.81772	0.82036	0.67029	0.00318	0.58079	0.98112	0.17189	0.13046	0.87523	0.46972	0.76378	0.56708	0.5829	0.73189	0.56286	0.4963	0.80627	0.70235	0.63963	0.46819	0.52343	0.45319	0.59644	0.37613	0.5816	0.80015	0.54847	0.45077	0.5355	0.53889	0.59505	0.66448	0.37543	0.43232	0.76748	0.65375	0.70666	0.6001	0.80413	0.66068	0.45638	0.69257	1	0
0.982	0.67313	0.65405	0.86499	0.98554	0.78657	0.83726	0.73194	0.75779	0.91896	0.53534	0.29234	0.39426	0.04208	0.80553	0.87371	0.14012	0.1948	0.50871	0.36272	0.81967	0.95521	0.81366	0.67428	0.86678	0.86938	0.6087	0.79822	0.66886	0.83425	0.6885	0.60658	0.66774	0.89721	0.97419	0.75886	0.93687	0.96571	0.98706	0.96687	0.75567	0.66882	0.80473	0.81075	0.89182	0.64117	0.9071	0.83602	0.69147	0.83762	1	0
0.64915	0.70835	0.862	0.62195	0.53083	0.66862	0.94779	0.87793	0.94209	0.95381	0.30473	0.06192	0.60936	0.11677	0.88695	0.51603	0.8496	0.267	0.50375	0.05861	0.66185	0.52242	0.55439	0.69906	0.53176	0.54786	0.64773	0.68565	0.69882	0.51501	0.62227	0.66184	0.71358	0.53419	0.44349	0.74051	0.64002	0.50199	0.64505	0.52055	0.69945	0.71665	0.61955	0.52591	0.6035	0.7353	0.44684	0.4062	0.75911	0.5234	1	0
0.8331	0.51935	0.55243	0.98554	0.6627	0.63231	0.90336	0.82872	0.92329	0.52439	0.19881	0.77839	0.91308	0.06441	0.49878	0.22504	0.545	0.4112	0.24378	0.39406	0.67111	0.72772	0.61286	0.70848	0.57909	0.59209	0.68898	0.60905	0.57635	0.68652	0.50976	0.54501	0.52157	0.70799	0.5452	0.70277	0.63329	0.61171	0.5078	0.50407	0.66613	0.51296	0.5216	0.61292	0.61323	0.64155	0.75239	0.58841	0.63893	0.52753	1	0
0.76435	0.91819	0.60447	0.59842	0.92765	0.69471	0.62309	0.63248	0.74186	0.6978	0.18198	0.53587	0.90983	0.84545	0.27115	0.70192	0.54145	0.92583	0.51963	0.22835	0.57703	0.71744	0.6195	0.53934	0.79827	0.86461	0.69278	0.62121	0.61342	0.61136	0.51703	0.59343	0.53487	0.70875	0.73851	0.59601	0.82085	0.88631	0.69171	0.82995	0.54127	0.74697	0.87392	0.85204	0.86978	0.53731	0.91934	0.83245	0.66186	0.68155	1	0
0.73375	0.69969	0.71992	0.84214	0.71028	0.88307	0.9998	0.63495	0.99553	0.57673	0.81843	0.75752	0.66766	0.41397	0.93768	0.41926	0.38233	0.83242	0.20099	0.41115	0.84176	0.70093	0.82828	0.79798	0.5196	0.58775	0.74859	0.65331	0.77374	0.67452	0.81298	0.65502	0.80054	0.598	0.62724	0.72557	0.66326	0.67978	0.64964	0.66536	0.67379	0.72182	0.54258	0.74265	0.58667	0.63808	0.74939	0.59737	0.66696	0.73231	1	0
0.62345	0.77598	0.94236	0.59518	0.91435	0.80642	0.80556	0.64107	0.81074	0.54645	0.64445	0.41386	0.68464	0.68128	0.64114	0.43811	0.1837	0.0903	0.47028	0.82662	0.70156	0.72074	0.61067	0.84506	0.83689	0.87065	0.8189	0.80067	0.62712	0.84657	0.74143	0.70593	0.65189	0.71251	0.80834	0.66353	0.90593	0.93025	0.88681	0.73744	0.69764	0.67718	0.69273	0.74661	0.84886	0.85982	0.71873	0.67395	0.73966	0.88845	1	0
0.51268	0.57484	0.90381	0.88839	0.60303	0.59509	0.6083	0.75722	0.8892	0.64464	0.6891	0.04091	0.70484	0.64778	0.71544	0.93375	0.17143	0.25771	0.5529	0.23007	0.6406	0.47232	0.66476	0.48337	0.60591	0.62623	0.6829	0.43978	0.63852	0.49749	0.44803	0.70717	0.54678	0.63771	0.45533	0.486	0.61335	0.4553	0.59664	0.66552	0.43129	0.43456	0.57623	0.67145	0.46821	0.59485	0.6043	0.59834	0.44112	0.60145	1	0
0.87045	0.70428	0.70686	0.51961	0.57599	0.93767	0.81886	0.6117	0.86476	0.93449	0.45433	0.46766	0.59655	0.5469	0.46719	0.7836	0.70453	0.88798	0.16474	0.31894	0.73681	0.68907	0.83704	0.76794	0.45267	0.57717	0.75044	0.72265	0.94923	0.73035	0.85081	0.7684	0.83969	0.54188	0.45562	0.95432	0.58799	0.46774	0.50491	0.52725	0.85174	0.75907	0.49691	0.60114	0.66982	0.90257	0.62711	0.47483	0.7249	0.55868	1	0
0.96558	0.7374	0.55917	0.91423	0.86412	0.96659	0.93027	0.96354	0.96607	0.76341	0.69027	0.56235	0.36179	0.90664	0.50931	0.43246	0.94891	0.4643	0.46071	0.86459	0.92288	0.74391	0.77222	0.7989	0.73519	0.73008	0.87914	0.86785	0.87972	0.86936	0.83935	0.88293	0.79569	0.72677	0.7153	0.84842	0.84532	0.71913	0.64823	0.7625	0.89567	0.78799	0.88152	0.88372	0.88091	0.92611	0.83492	0.69955	0.79543	0.7667	1	0
0.69662	0.58118	0.92648	0.76311	0.68094	0.97169	0.974	0.64681	0.79648	0.59475	0.49948	0.72949	0.4986	0.58837	0.76344	0.27036	0.83214	0.99536	0.57036	0.96168	0.83934	0.55883	0.89585	0.94076	0.72725	0.75978	0.94118	0.73281	0.71693	0.82557	0.74173	0.96307	0.95814	0.52913	0.74202	0.7028	0.59115	0.50957	0.71623	0.64946	0.86161	0.85735	0.6651	0.52826	0.60132	0.77339	0.68304	0.65739	0.81778	0.6569	1	0
0.57081	0.63739	0.77001	0.67741	0.51292	0.87598	0.97727	0.51505	0.76473	0.60536	0.42857	0.13983	0.01198	0.76904	0.36627	0.40743	0.99257	0.22173	0.63866	0.10835	0.77059	0.5394	0.83696	0.67216	0.575	0.40914	0.82351	0.71148	0.74161	0.85593	0.65528	0.7362	0.86073	0.54212	0.6449	0.634	0.41899	0.43534	0.49477	0.42729	0.76035	0.67031	0.42732	0.59047	0.53171	0.70545	0.44123	0.53797	0.76641	0.37971	1	0
0.63557	0.87743	0.72769	0.88381	0.51614	0.91647	0.60606	0.52019	0.51284	0.61511	0.67773	0.0145	0.60546	0.79995	0.25036	0.5386	0.42283	0.67574	0.35501	0.85068	0.8707	0.40433	0.76785	0.84172	0.4627	0.62171	0.78666	0.75569	0.87334	0.88685	0.70038	0.82618	0.82487	0.48537	0.50381	0.83103	0.58989	0.43125	0.62722	0.49323	0.90566	0.84487	0.46837	0.62673	0.49753	0.74987	0.42057	0.55844	0.75293	0.40693	1	0
0.55001	0.90647	0.95494	0.67383	0.55503	0.89538	0.50612	0.56873	0.56207	0.8135	0.9799	0.70152	0.32204	0.97892	0.76659	0.50742	0.4327	0.33698	0.68559	0.23299	0.65117	0.5673	0.6556	0.80635	0.63874	0.46995	0.67675	0.82875	0.67958	0.67314	0.6474	0.84058	0.71961	0.48251	0.57604	0.91195	0.53111	0.52066	0.55619	0.47384	0.81274	0.90069	0.42524	0.41744	0.43833	0.78394	0.55298	0.57587	0.78823	0.49417	1	0
0.73124	0.81333	0.9366	0.59007	0.94925	0.62282	0.59378	0.932	0.63566	0.8527	0.18437	0.99234	0.85108	0.62131	0.08711	0.12007	0.15238	0.89656	0.04677	0.50953	0.52643	0.75449	0.61458	0.67827	0.81632	0.94808	0.53089	0.47089	0.52975	0.581	0.58189	0.45763	0.69033	0.81363	0.76834	0.45147	0.92118	0.84351	0.95156	0.92993	0.49271	0.49654	0.94953	0.88662	0.72461	0.55339	0.93035	0.79487	0.50423	0.89076	1	0
0.96964	0.82332	0.6043	0.9328	0.83581	0.63684	0.76542	0.94694	0.85332	0.84184	0.23534	0.41345	0.06024	0.27659	0.84973	0.11133	0.72086	0.33215	0.59483	0.97534	0.46605	0.86258	0.54208	0.67577	0.61009	0.7329	0.7289	0.50999	0.56831	0.47709	0.68085	0.50562	0.57525	0.68197	0.77384	0.68754	0.67436	0.69609	0.81028	0.61203	0.68687	0.47687	0.77151	0.64572	0.81121	0.66411	0.75117	0.62645	0.69519	0.82615	1	0
0.56243	0.57779	0.96915	0.54739	0.85072	0.68658	0.64848	0.58857	0.51205	0.8162	0.13015	0.20997	0.0637	0.24145	0.3754	0.4507	0.82564	0.74011	0.67402	0.22075	0.60058	0.79777	0.54003	0.52174	0.65932	0.83716	0.59752	0.66695	0.75384	0.68685	0.53717	0.6771	0.60998	0.67582	0.81274	0.74282	0.72506	0.84123	0.79649	0.84457	0.54922	0.58625	0.87605	0.82211	0.80196	0.50168	0.82775	0.61805	0.7575	0.86021	1	0
0.93057	0.91421	0.74507	0.87652	0.61005	0.55539	0.63689	0.6583	0.82523	0.66328	0.45242	0.08963	0.68596	0.37427	0.23219	0.10795	0.51235	0.98266	0.57422	0.74849	0.42557	0.60666	0.51875	0.63328	0.45992	0.45721	0.4718	0.6183	0.66218	0.64494	0.51479	0.48829	0.5754	0.60665	0.58609	0.55807	0.71813	0.61477	0.5457	0.50033	0.4562	0.40236	0.45118	0.50524	0.71434	0.59417	0.57841	0.50053	0.47483	0.55472	1	0
0.51303	0.88041	0.54547	0.92232	0.87148	0.90654	0.51526	0.6431	0.80743	0.96231	0.86075	0.2832	0.61661	0.53167	0.63842	0.8967	0.5244	0.35484	0.09624	0.57722	0.6958	0.90072	0.76127	0.89654	0.86112	0.8091	0.92931	0.66826	0.87935	0.77263	0.81938	0.91435	0.67124	0.80235	0.67226	0.66843	0.82462	0.82517	0.63393	0.83769	0.71724	0.68257	0.8904	0.85968	0.81191	0.78496	0.77206	0.82261	0.72491	0.84386	1	0
0.63147	0.80365	0.80083	0.99968	0.98653	0.56524	0.78965	0.73927	0.86616	0.59017	0.0893	0.81029	0.06973	0.14822	0.86821	0.99102	0.1105	0.63075	0.26952	0.96568	0.48096	0.81365	0.4486	0.42653	0.84175	0.80365	0.57427	0.52672	0.49647	0.65706	0.48612	0.45081	0.56433	0.78343	0.80079	0.48562	0.95646	0.91946	0.93491	0.80979	0.52989	0.61077	0.76618	0.76087	0.9174	0.56314	0.93162	0.85714	0.60683	0.79874	1	0
0.87692	0.6545	0.8911	0.91492	0.56132	0.50539	0.85266	0.55855	0.98757	0.76043	0.42294	0.20671	0.35245	0.3168	0.46489	0.63338	0.43653	0.08043	0.55983	0.34419	0.50222	0.5307	0.52949	0.51167	0.51056	0.52601	0.40827	0.36755	0.44093	0.56949	0.48506	0.47406	0.487	0.44243	0.64847	0.62131	0.43426	0.45569	0.61119	0.52179	0.36838	0.6081	0.41576	0.46911	0.41938	0.4707	0.47346	0.44656	0.36568	0.43691	1	0
0.62229	0.86872	0.79969	0.6269	0.73308	0.91031	0.78098	0.6353	0.9297	0.80304	0.25301	0.51076	0.79467	0.8009	0.29574	0.75091	0.38997	0.58351	0.65723	0.95073	0.84705	0.66182	0.73934	0.70386	0.74213	0.57747	0.79602	0.70171	0.93198	0.77394	0.87204	0.70101	0.85397	0.60759	0.68661	0.70889	0.8019	0.58055	0.68256	0.80118	0.6763	0.88671	0.61328	0.74413	0.59987	0.88658	0.61678	0.74439	0.68073	0.58168	1	0
0.68637	0.86659	0.93637	0.53067	0.7424	0.74573	0.98703	0.77845	0.58348	0.78644	0.38756	0.49083	0.50417	0.78077	0.51341	0.66874	0.37975	0.65772	0.37779	0.06833	0.76621	0.60292	0.75312	0.56557	0.63506	0.73714	0.77135	0.54817	0.71751	0.76985	0.78888	0.76475	0.79126	0.72158	0.68649	0.7167	0.62616	0.70869	0.56283	0.54343	0.71246	0.77152	0.77458	0.74709	0.57102	0.69724	0.56795	0.79965	0.80086	0.54932	1	0
0.76172	0.70695	0.78833	0.81836	0.80072	0.85931	0.75216	0.70925	0.85758	0.51387	0.3306	0.33994	0.20587	0.76206	0.10277	0.93876	0.38348	0.5168	0.19488	0.62926	0.66666	0.7837	0.64624	0.64206	0.64282	0.63795	0.64412	0.88304	0.63037	0.65384	0.64473	0.79676	0.70191	0.83914	0.85466	0.86696	0.77728	0.67274	0.80531	0.80437	0.68577	0.75193	0.68	0.82183	0.79922	0.866	0.70392	0.77644	0.8864	0.59797	1	0
0.81992	0.8444	0.84743	0.75291	0.9824	0.76732	0.6151	0.78928	0.84091	0.82468	0.3263	0.31951	0.92863	0.64185	0.0618	0.51226	0.0184	0.67247	0.2269	0.25115	0.60715	0.76302	0.56976	0.72642	0.96722	0.91037	0.81691	0.78867	0.77852	0.69548	0.78176	0.58307	0.7598	0.71641	0.75432	0.62421	0.9167	0.83273	0.93605	0.80113	0.81413	0.5822	0.81418	0.76373	0.98706	0.67016	0.84917	0.75021	0.58003	0.78164	1	0
0.6547	0.98518	0.62509	0.7542	0.96742	0.51237	0.94968	0.93061	0.99169	0.87568	0.7985	0.57325	0.11269	0.08828	0.56811	0.60147	0.55076	0.88911	0.27627	0.21136	0.39305	0.87578	0.45359	0.49521	0.71688	0.7788	0.48314	0.50931	0.54241	0.60338	0.62945	0.48983	0.62284	0.89589	0.86692	0.53652	0.89439	0.84745	0.83926	0.70909	0.4632	0.42926	0.89516	0.91831	0.92035	0.37318	0.84203	0.90536	0.53949	0.81901	1	0
0.51044	0.98005	0.78639	0.97952	0.7373	0.73836	0.54509	0.93897	0.95145	0.71818	0.43521	0.52538	0.35336	0.56835	0.77132	0.53535	0.23113	0.05866	0.27835	0.53745	0.59161	0.65916	0.55358	0.73212	0.61097	0.55988	0.63117	0.57023	0.67815	0.67924	0.72042	0.79805	0.77611	0.54833	0.63006	0.80375	0.61307	0.68882	0.70044	0.70439	0.57878	0.68945	0.57146	0.80449	0.69116	0.74619	0.80689	0.61713	0.74039	0.76255	1	0
0.72004	0.78939	0.68247	0.69693	0.8935	0.67794	0.95508	0.8914	0.88716	0.75472	0.67033	0.27515	0.13055	0.94472	0.39986	0.89068	0.93823	0.63256	0.47493	0.97982	0.56211	0.86781	0.72657	0.72513	0.66121	0.89785	0.54635	0.70583	0.72106	0.63635	0.64721	0.5477	0.765	0.80242	0.82111	0.6052	0.76712	0.76277	0.90509	0.80823	0.6539	0.75767	0.91176	0.91776	0.65229	0.55561	0.85416	0.85183	0.54106	0.89812	1	0
0.57653	0.9651	0.58093	0.7216	0.86838	0.65605	0.67019	0.83219	0.95744	0.94608	0.35086	0.69905	0.72685	0.14241	0.31416	0.68616	0.8021	0.39329	0.58346	0.8289	0.70562	0.71935	0.63256	0.62845	0.77346	0.76223	0.51168	0.70132	0.67387	0.70714	0.61891	0.64858	0.48785	0.73114	0.63066	0.7268	0.89547	0.68355	0.65131	0.85827	0.55142	0.64914	0.76302	0.90143	0.8754	0.67018	0.80108	0.87613	0.58663	0.77537	1	0
0.64036	0.66509	0.85901	0.89615	0.60745	0.76564	0.72672	0.91097	0.96253	0.98321	0.00748	0.02904	0.10941	0.34716	0.2327	0.83881	0.84867	0.59637	0.70494	0.81459	0.67477	0.63545	0.78854	0.77556	0.51273	0.48588	0.66699	0.60342	0.65947	0.71617	0.78736	0.70752	0.55132	0.50339	0.65276	0.58701	0.71162	0.54509	0.55248	0.60849	0.80464	0.55641	0.56543	0.47693	0.60755	0.69923	0.56854	0.46724	0.81176	0.69509	1	0
0.75247	0.97951	0.95114	0.76284	0.69326	0.77245	0.55327	0.88496	0.93852	0.86806	0.26432	0.5352	0.90019	0.64923	0.41792	0.4134	0.23211	0.15672	0.79003	0.77414	0.69315	0.66984	0.63168	0.5747	0.56136	0.72472	0.57642	0.59009	0.62279	0.62964	0.70004	0.62583	0.76383	0.58959	0.67034	0.57423	0.67096	0.61261	0.69781	0.64243	0.7433	0.73131	0.61735	0.60201	0.71386	0.6268	0.52603	0.62932	0.82215	0.71849	1	0
0.63019	0.54405	0.83121	0.99607	0.94552	0.87223	0.63218	0.52842	0.59862	0.87418	0.91283	0.43636	0.99314	0.66873	0.21319	0.87408	0.22378	0.07118	0.4615	0.77479	0.87148	0.6821	0.80602	0.84081	0.89543	0.88544	0.80724	0.64669	0.66277	0.73325	0.69974	0.77794	0.74488	0.71479	0.72769	0.64813	0.82394	0.93854	0.83482	0.87332	0.64898	0.88049	0.79143	0.79085	0.79326	0.73681	0.87425	0.79151	0.6698	0.75242	1	0
0.74307	0.87852	0.95984	0.57183	0.96897	0.74866	0.93148	0.78721	0.82899	0.90915	0.44216	0.41654	0.49043	0.57663	0.83489	0.31508	0.03482	0.45055	0.31644	0.12782	0.70412	0.83802	0.54622	0.69459	0.78641	0.71691	0.80528	0.73408	0.69437	0.75655	0.79157	0.64049	0.81424	0.84329	0.79704	0.6233	0.75684	0.77248	0.80003	0.97487	0.7712	0.62978	0.95558	0.79473	0.89354	0.65681	0.79431	0.95111	0.71668	0.78613	1	0
0.84327	0.82282	0.66948	0.55396	0.90744	0.85527	0.71428	0.83048	0.60651	0.82335	0.32243	0.85175	0.81047	0.01719	0.37261	0.79105	0.07861	0.89543	0.43547	0.10685	0.71637	0.68136	0.67429	0.67088	0.75286	0.74996	0.696	0.68621	0.73935	0.88164	0.66468	0.77722	0.63674	0.77789	0.87772	0.87884	0.66782	0.71844	0.83059	0.71797	0.77348	0.70417	0.77905	0.70601	0.91744	0.62236	0.72218	0.85061	0.63961	0.73649	1	0
0.59668	0.79364	0.523	0.68257	0.60575	0.6877	0.75333	0.9439	0.6383	0.88078	0.33904	0.44223	0.71696	0.03347	0.77077	0.96012	0.12237	0.30688	0.5925	0.54878	0.51356	0.68769	0.61642	0.74808	0.67739	0.45368	0.76595	0.7043	0.73554	0.70206	0.63385	0.58178	0.70251	0.6306	0.64839	0.7574	0.669	0.52933	0.56519	0.44896	0.66501	0.74143	0.45387	0.60746	0.44716	0.73693	0.52652	0.58183	0.70174	0.5489	1	0
0.89416	0.78371	0.60333	0.79263	0.67354	0.81201	0.66303	0.73905	0.77728	0.69706	0.00013	0.57476	0.39194	0.42381	0.53455	0.04759	0.2843	0.53018	0.06987	0.47566	0.61249	0.67169	0.70094	0.75457	0.49903	0.62127	0.79206	0.7842	0.82175	0.80364	0.83944	0.79761	0.83736	0.52287	0.67569	0.61804	0.69461	0.5138	0.60955	0.55982	0.64638	0.74235	0.66425	0.63515	0.71847	0.73435	0.69788	0.60269	0.71353	0.71278	1	0
0.51193	0.66098	0.78577	0.59775	0.56517	0.89509	0.77929	0.96104	0.92832	0.58931	0.91486	0.87974	0.28517	0.83034	0.04549	0.23336	0.08024	0.2705	0.51213	0.66241	0.7226	0.55142	0.89491	0.74306	0.52859	0.50873	0.64587	0.88881	0.65464	0.72175	0.81471	0.75833	0.80893	0.58672	0.67752	0.82003	0.43503	0.62861	0.56288	0.61048	0.83689	0.78604	0.58066	0.66369	0.56031	0.83817	0.58004	0.6167	0.86827	0.61981	1	0
0.8547	0.82235	0.82828	0.81833	0.66612	0.63255	0.83864	0.71351	0.52542	0.73297	0.39046	0.96929	0.5269	0.37636	0.39141	0.21834	0.3963	0.47707	0.91983	0.35171	0.69258	0.73822	0.6973	0.5882	0.60889	0.60098	0.70151	0.56561	0.64668	0.60541	0.57775	0.71165	0.60738	0.55498	0.73255	0.59721	0.57591	0.71009	0.49686	0.5413	0.7311	0.55882	0.67529	0.60439	0.70561	0.5962	0.61788	0.74063	0.52915	0.62178	1	0
0.90937	0.89197	0.89689	0.71992	0.59703	0.82749	0.58984	0.80816	0.61146	0.54336	0.54311	0.54089	0.31347	0.09269	0.35289	0.94574	0.28032	0.51763	0.67656	0.72669	0.78187	0.68462	0.80851	0.66752	0.51479	0.59915	0.6664	0.79641	0.6895	0.64695	0.84096	0.61915	0.76293	0.6355	0.57588	0.85276	0.46013	0.56857	0.55947	0.69905	0.82823	0.75656	0.57026	0.60764	0.59457	0.69236	0.69721	0.6708	0.70653	0.68384	1	0
0.78025	0.88171	0.50655	0.67136	0.78578	0.77754	0.79376	0.8803	0.94982	0.80475	0.71043	0.32503	0.36473	0.79118	0.8211	0.60793	0.3337	0.52251	0.69986	0.02041	0.75153	0.71642	0.65886	0.7898	0.76781	0.79754	0.71174	0.6608	0.78864	0.8358	0.72355	0.69046	0.74377	0.58803	0.82146	0.65696	0.76529	0.59037	0.62196	0.6311	0.81353	0.56563	0.69236	0.77892	0.80669	0.70344	0.76365	0.71278	0.83152	0.66343	1	0
0.5424	0.61582	0.77399	0.92098	0.77532	0.76118	0.65927	0.79689	0.73761	0.50827	0.59889	0.22643	0.39524	0.34554	0.725	0.00938	0.27934	0.67536	0.73026	0.56044	0.7989	0.69607	0.78749	0.569	0.82101	0.70198	0.57486	0.79072	0.81592	0.81394	0.71996	0.77516	0.69512	0.5618	0.62797	0.67925	0.65548	0.76511	0.62948	0.72837	0.65005	0.60826	0.65934	0.64697	0.73265	0.64255	0.7132	0.77086	0.79355	0.56068	1	0
0.51299	0.81067	0.85198	0.703	0.65566	0.6557	0.57773	0.83691	0.91163	0.54882	0.83921	0.25181	0.27179	0.56908	0.09646	0.4491	0.81096	0.87666	0.73147	0.43294	0.53359	0.6912	0.60779	0.6026	0.66981	0.7096	0.63625	0.4964	0.53751	0.59328	0.59273	0.66465	0.57489	0.74134	0.58617	0.51152	0.73549	0.5963	0.73731	0.48721	0.546	0.63758	0.59669	0.54278	0.68621	0.6692	0.6631	0.74703	0.5783	0.71305	1	0
